kind,probe,target,score
genuine,101_1.png,101_4.png,115.7378819543
genuine,101_1.png,101_5.png,48.7229760165
genuine,101_1.png,101_6.png,39.7194887384
genuine,101_1.png,101_7.png,36.7300649615
genuine,101_1.png,101_8.png,24.3652168334
genuine,101_2.png,101_4.png,153.9232176554
genuine,101_2.png,101_5.png,110.6023159985
genuine,101_2.png,101_6.png,105.0299454999
genuine,101_2.png,101_7.png,97.0943774832
genuine,101_2.png,101_8.png,26.0453842896
genuine,101_3.png,101_4.png,13.8312469255
genuine,101_3.png,101_5.png,33.3815462319
genuine,101_3.png,101_6.png,17.3178111326
genuine,101_3.png,101_7.png,15.6357793309
genuine,101_3.png,101_8.png,0.5151864780
impostor,101_1.png,102_1.png,1.7737373235
impostor,101_1.png,102_2.png,0.0000000000
impostor,101_1.png,102_3.png,0.0000000000
impostor,101_1.png,102_4.png,4.6597381733
impostor,101_1.png,102_5.png,1.6492447647
impostor,101_1.png,102_6.png,2.7405512754
impostor,101_1.png,102_7.png,0.0000000000
impostor,101_1.png,102_8.png,0.0000000000
impostor,101_1.png,103_1.png,4.4941677767
impostor,101_1.png,103_2.png,0.0000000000
impostor,101_1.png,103_3.png,9.8536168192
impostor,101_1.png,103_4.png,4.0384276688
impostor,101_1.png,103_5.png,2.8450736615
impostor,101_1.png,103_6.png,3.1075425208
impostor,101_1.png,103_7.png,12.2995000898
impostor,101_1.png,103_8.png,0.5394360701
impostor,101_1.png,104_1.png,0.8675949182
impostor,101_1.png,104_2.png,0.0000000000
impostor,101_1.png,104_3.png,2.3581925515
impostor,101_1.png,104_4.png,3.9279442679
impostor,101_1.png,104_5.png,5.2098014721
impostor,101_1.png,104_6.png,9.6078289448
impostor,101_1.png,104_7.png,1.3824604761
impostor,101_1.png,104_8.png,3.3328096412
impostor,101_1.png,105_1.png,0.6213709621
impostor,101_1.png,105_2.png,0.0000000000
impostor,101_1.png,105_3.png,0.0000000000
impostor,101_1.png,105_4.png,0.0000000000
impostor,101_1.png,105_5.png,1.4051528065
