kind,probe,target,score
genuine,108_1.png,108_4.png,110.9199395666
genuine,108_1.png,108_5.png,94.8441485292
genuine,108_1.png,108_6.png,45.4136538990
genuine,108_1.png,108_7.png,35.4654055039
genuine,108_1.png,108_8.png,43.6711641444
genuine,108_2.png,108_4.png,109.7229888746
genuine,108_2.png,108_5.png,131.1114107979
genuine,108_2.png,108_6.png,102.8420799062
genuine,108_2.png,108_7.png,118.3285164575
genuine,108_2.png,108_8.png,52.3451600640
genuine,108_3.png,108_4.png,14.2459812084
genuine,108_3.png,108_5.png,48.0354451074
genuine,108_3.png,108_6.png,48.8606241585
genuine,108_3.png,108_7.png,34.5269900993
genuine,108_3.png,108_8.png,5.9333668694
impostor,108_1.png,101_1.png,1.3793004897
impostor,108_1.png,101_2.png,2.8226442609
impostor,108_1.png,101_3.png,1.6099303842
impostor,108_1.png,101_4.png,0.3007916571
impostor,108_1.png,101_5.png,0.3527220146
impostor,108_1.png,101_6.png,2.2250785990
impostor,108_1.png,101_7.png,1.7398725246
impostor,108_1.png,101_8.png,1.7006523772
impostor,108_1.png,102_1.png,1.7296055005
impostor,108_1.png,102_2.png,2.5811774398
impostor,108_1.png,102_3.png,4.1619062381
impostor,108_1.png,102_4.png,1.6987102663
impostor,108_1.png,102_5.png,0.6192627598
impostor,108_1.png,102_6.png,0.0000000000
impostor,108_1.png,102_7.png,1.2362396482
impostor,108_1.png,102_8.png,0.0000000000
impostor,108_1.png,103_1.png,0.0000000000
impostor,108_1.png,103_2.png,0.0000000000
impostor,108_1.png,103_3.png,2.2088239748
impostor,108_1.png,103_4.png,1.0714788911
impostor,108_1.png,103_5.png,2.0934586537
impostor,108_1.png,103_6.png,7.4926738395
impostor,108_1.png,103_7.png,0.1845005408
impostor,108_1.png,103_8.png,4.6673683599
impostor,108_1.png,104_1.png,0.0000000000
impostor,108_1.png,104_2.png,0.8557724606
impostor,108_1.png,104_3.png,0.1127851657
impostor,108_1.png,104_4.png,0.0000000000
impostor,108_1.png,104_5.png,0.1158760516
impostor,108_1.png,104_6.png,0.0000000000
impostor,108_1.png,104_7.png,0.0000000000
impostor,108_1.png,104_8.png,0.8099423947
impostor,108_1.png,105_1.png,0.0000000000
impostor,108_1.png,105_2.png,0.3312187729
impostor,108_1.png,105_3.png,0.0000000000
impostor,108_1.png,105_4.png,0.0000000000
impostor,108_1.png,105_5.png,0.0000000000
impostor,108_1.png,105_6.png,1.3326826005
impostor,108_1.png,105_7.png,0.0000000000
impostor,108_1.png,105_8.png,0.0000000000
impostor,108_1.png,106_1.png,0.5231129088
impostor,108_1.png,106_2.png,0.0102932803
impostor,108_1.png,106_3.png,1.4891274512
impostor,108_1.png,106_4.png,0.0000000000
impostor,108_1.png,106_5.png,0.0000000000
impostor,108_1.png,106_6.png,0.0000000000
impostor,108_1.png,106_7.png,0.1463719780
impostor,108_1.png,106_8.png,0.0000000000
impostor,108_1.png,107_1.png,2.1240282795
impostor,108_1.png,107_2.png,0.0000000000
impostor,108_1.png,107_3.png,3.1387064838
impostor,108_1.png,107_4.png,1.5344568688
impostor,108_1.png,107_5.png,1.6206609802
impostor,108_1.png,107_6.png,1.1514565861
impostor,108_1.png,107_7.png,0.9785342471
impostor,108_1.png,107_8.png,0.4117677021
impostor,108_1.png,109_1.png,1.1747605582
impostor,108_1.png,109_2.png,0.0584515898
impostor,108_1.png,109_3.png,0.5780794011
impostor,108_1.png,109_4.png,0.6716303684
impostor,108_1.png,109_5.png,1.8199197002
impostor,108_1.png,109_6.png,0.0000000000
impostor,108_1.png,109_7.png,0.1986440550
impostor,108_1.png,109_8.png,0.0282447094
impostor,108_1.png,110_1.png,3.5023163136
impostor,108_1.png,110_2.png,1.9936924847
impostor,108_1.png,110_3.png,2.3307643064
impostor,108_1.png,110_4.png,1.9855015042
impostor,108_1.png,110_5.png,7.4536095179
impostor,108_1.png,110_6.png,0.0000000000
impostor,108_1.png,110_7.png,1.1871675794
impostor,108_1.png,110_8.png,0.0000000000
impostor,108_2.png,101_1.png,0.3080735139
impostor,108_2.png,101_2.png,1.2912404906
impostor,108_2.png,101_3.png,1.3412494623
impostor,108_2.png,101_4.png,0.0000000000
impostor,108_2.png,101_5.png,0.0000000000
impostor,108_2.png,101_6.png,3.5836920920
impostor,108_2.png,101_7.png,0.0000000000
impostor,108_2.png,101_8.png,0.8800944167
impostor,108_2.png,102_1.png,0.0251470482
impostor,108_2.png,102_2.png,0.3739938226
impostor,108_2.png,102_3.png,5.5226760718
impostor,108_2.png,102_4.png,1.1260107153
impostor,108_2.png,102_5.png,1.4619228472
impostor,108_2.png,102_6.png,0.0000000000
