kind,probe,target,score
genuine,110_1.png,110_4.png,7.3100767132
genuine,110_1.png,110_5.png,25.1291353063
genuine,110_1.png,110_6.png,32.1421494733
genuine,110_1.png,110_7.png,29.3228036288
genuine,110_1.png,110_8.png,3.8740665049
genuine,110_2.png,110_4.png,19.2116095427
genuine,110_2.png,110_5.png,116.3848932974
genuine,110_2.png,110_6.png,26.6148296000
genuine,110_2.png,110_7.png,19.9343674563
genuine,110_2.png,110_8.png,7.9174398830
genuine,110_3.png,110_4.png,28.0525400881
genuine,110_3.png,110_5.png,16.2998405631
genuine,110_3.png,110_6.png,3.9073971628
genuine,110_3.png,110_7.png,0.0000000000
genuine,110_3.png,110_8.png,2.6738708902
impostor,110_1.png,101_1.png,2.1418934808
impostor,110_1.png,101_2.png,1.3920821902
impostor,110_1.png,101_3.png,2.9024944241
impostor,110_1.png,101_4.png,0.0000000000
impostor,110_1.png,101_5.png,0.8061949520
impostor,110_1.png,101_6.png,1.0239111888
impostor,110_1.png,101_7.png,1.2801033460
impostor,110_1.png,101_8.png,4.1183047425
impostor,110_1.png,102_1.png,1.1822194193
impostor,110_1.png,102_2.png,0.5431912532
impostor,110_1.png,102_3.png,2.3979419199
impostor,110_1.png,102_4.png,2.3067296812
impostor,110_1.png,102_5.png,1.3166529234
impostor,110_1.png,102_6.png,2.8738804822
impostor,110_1.png,102_7.png,4.7962769718
impostor,110_1.png,102_8.png,1.4434948482
impostor,110_1.png,103_1.png,0.0000000000
impostor,110_1.png,103_2.png,0.0000000000
impostor,110_1.png,103_3.png,2.6293465788
impostor,110_1.png,103_4.png,2.7018570653
impostor,110_1.png,103_5.png,1.5688223447
impostor,110_1.png,103_6.png,0.0000000000
impostor,110_1.png,103_7.png,2.5283869898
impostor,110_1.png,103_8.png,0.3473638506
impostor,110_1.png,104_1.png,0.0000000000
impostor,110_1.png,104_2.png,2.3814846823
impostor,110_1.png,104_3.png,0.0000000000
impostor,110_1.png,104_4.png,1.2330840780
impostor,110_1.png,104_5.png,2.2460832895
impostor,110_1.png,104_6.png,2.8475276964
impostor,110_1.png,104_7.png,0.1604658065
impostor,110_1.png,104_8.png,5.1175540729
impostor,110_1.png,105_1.png,0.0000000000
impostor,110_1.png,105_2.png,0.0000000000
impostor,110_1.png,105_3.png,1.2916188791
impostor,110_1.png,105_4.png,0.6253288168
impostor,110_1.png,105_5.png,0.0000000000
impostor,110_1.png,105_6.png,0.0266323554
impostor,110_1.png,105_7.png,0.0000000000
impostor,110_1.png,105_8.png,0.2665518335
impostor,110_1.png,106_1.png,0.0000000000
impostor,110_1.png,106_2.png,0.0000000000
impostor,110_1.png,106_3.png,1.1711201144
impostor,110_1.png,106_4.png,1.9377528541
impostor,110_1.png,106_5.png,0.0000000000
impostor,110_1.png,106_6.png,0.0000000000
impostor,110_1.png,106_7.png,0.0000000000
impostor,110_1.png,106_8.png,0.0000000000
impostor,110_1.png,107_1.png,1.2008055081
impostor,110_1.png,107_2.png,1.0174951970
impostor,110_1.png,107_3.png,0.0000000000
impostor,110_1.png,107_4.png,0.0000000000
impostor,110_1.png,107_5.png,0.0000000000
impostor,110_1.png,107_6.png,0.6861282166
impostor,110_1.png,107_7.png,0.0000000000
impostor,110_1.png,107_8.png,0.2253387546
impostor,110_1.png,108_1.png,0.0000000000
impostor,110_1.png,108_2.png,0.0000000000
impostor,110_1.png,108_3.png,0.9805440410
impostor,110_1.png,108_4.png,2.0736068221
impostor,110_1.png,108_5.png,0.0000000000
impostor,110_1.png,108_6.png,0.3489897251
impostor,110_1.png,108_7.png,0.0000000000
impostor,110_1.png,108_8.png,1.0860496805
impostor,110_1.png,109_1.png,2.4974092886
impostor,110_1.png,109_2.png,0.0000000000
impostor,110_1.png,109_3.png,0.0000000000
impostor,110_1.png,109_4.png,0.0000000000
