kind,probe,target,score
genuine,103_1.png,103_4.png,29.6305571432
genuine,103_1.png,103_5.png,112.8790412737
genuine,103_1.png,103_6.png,127.5582323608
genuine,103_1.png,103_7.png,134.3114740700
genuine,103_1.png,103_8.png,155.0341266542
genuine,103_2.png,103_4.png,0.0000000000
genuine,103_2.png,103_5.png,15.1527333039
genuine,103_2.png,103_6.png,42.2531495527
genuine,103_2.png,103_7.png,13.0510963546
genuine,103_2.png,103_8.png,18.4749438718
genuine,103_3.png,103_4.png,19.2393676211
genuine,103_3.png,103_5.png,242.5302869710
genuine,103_3.png,103_6.png,124.0244981279
genuine,103_3.png,103_7.png,97.1439348469
genuine,103_3.png,103_8.png,132.3196499218
impostor,103_1.png,101_1.png,4.4941677767
impostor,103_1.png,101_2.png,1.4953286541
impostor,103_1.png,101_3.png,0.0000000000
impostor,103_1.png,101_4.png,3.7451327637
impostor,103_1.png,101_5.png,1.3743945070
impostor,103_1.png,101_6.png,0.9996519446
impostor,103_1.png,101_7.png,3.0382706375
impostor,103_1.png,101_8.png,0.0000000000
impostor,103_1.png,102_1.png,4.3513863427
impostor,103_1.png,102_2.png,0.0000000000
impostor,103_1.png,102_3.png,0.0000000000
impostor,103_1.png,102_4.png,1.2131023187
impostor,103_1.png,102_5.png,1.6576316099
impostor,103_1.png,102_6.png,1.5274575175
impostor,103_1.png,102_7.png,1.4390040898
impostor,103_1.png,102_8.png,1.2925756095
impostor,103_1.png,104_1.png,15.4020561031
impostor,103_1.png,104_2.png,0.4532022409
impostor,103_1.png,104_3.png,20.1080638532
impostor,103_1.png,104_4.png,13.7791063519
impostor,103_1.png,104_5.png,1.8470986926
impostor,103_1.png,104_6.png,1.4298431797
impostor,103_1.png,104_7.png,1.7441477962
impostor,103_1.png,104_8.png,0.0000000000
impostor,103_1.png,105_1.png,1.9569839681
impostor,103_1.png,105_2.png,0.0000000000
impostor,103_1.png,105_3.png,2.7362118828
impostor,103_1.png,105_4.png,5.8326824778
impostor,103_1.png,105_5.png,1.9778825676
impostor,103_1.png,105_6.png,0.8713979566
impostor,103_1.png,105_7.png,3.6021316423
impostor,103_1.png,105_8.png,2.8383902690
impostor,103_1.png,106_1.png,1.1643845474
impostor,103_1.png,106_2.png,0.5391946973
impostor,103_1.png,106_3.png,0.0555470650
impostor,103_1.png,106_4.png,0.1218332629
impostor,103_1.png,106_5.png,0.0000000000
impostor,103_1.png,106_6.png,6.9584694646
impostor,103_1.png,106_7.png,0.0000000000
impostor,103_1.png,106_8.png,0.1732348389
impostor,103_1.png,107_1.png,6.9442527786
impostor,103_1.png,107_2.png,0.7317828101
impostor,103_1.png,107_3.png,5.3330206121
impostor,103_1.png,107_4.png,1.9317783435
impostor,103_1.png,107_5.png,3.2659332299
impostor,103_1.png,107_6.png,9.2196834266
impostor,103_1.png,107_7.png,1.7096193942
impostor,103_1.png,107_8.png,0.0000000000
impostor,103_1.png,108_1.png,0.0000000000
impostor,103_1.png,108_2.png,1.6151123954
impostor,103_1.png,108_3.png,3.5164190141
impostor,103_1.png,108_4.png,0.8969456433
impostor,103_1.png,108_5.png,8.4311328519
impostor,103_1.png,108_6.png,5.1908215990
impostor,103_1.png,108_7.png,5.2040688219
impostor,103_1.png,108_8.png,1.7951178541
impostor,103_1.png,109_1.png,0.8788338847
impostor,103_1.png,109_2.png,0.5060033598
impostor,103_1.png,109_3.png,1.8064071130
impostor,103_1.png,109_4.png,0.6494963956
impostor,103_1.png,109_5.png,0.7184640240
impostor,103_1.png,109_6.png,4.4927563255
impostor,103_1.png,109_7.png,1.5733517289
impostor,103_1.png,109_8.png,0.0000000000
impostor,103_1.png,110_1.png,0.0000000000
impostor,103_1.png,110_2.png,2.7467091982
impostor,103_1.png,110_3.png,1.6937904843
impostor,103_1.png,110_4.png,0.0000000000
impostor,103_1.png,110_5.png,2.7060280410
impostor,103_1.png,110_6.png,0.4626860629
impostor,103_1.png,110_7.png,1.7991184530
impostor,103_1.png,110_8.png,0.6217224894
impostor,103_2.png,101_1.png,0.0000000000
impostor,103_2.png,101_2.png,0.3251401096
impostor,103_2.png,101_3.png,1.2027891444
impostor,103_2.png,101_4.png,0.3383339610
impostor,103_2.png,101_5.png,0.1573328578
impostor,103_2.png,101_6.png,0.0000000000
impostor,103_2.png,101_7.png,1.2053131820
impostor,103_2.png,101_8.png,1.1840039324
impostor,103_2.png,102_1.png,0.7454002788
impostor,103_2.png,102_2.png,0.0000000000
impostor,103_2.png,102_3.png,1.8954794047
impostor,103_2.png,102_4.png,0.0000000000
impostor,103_2.png,102_5.png,0.2269257491
impostor,103_2.png,102_6.png,1.1308153206
impostor,103_2.png,102_7.png,0.1072298088
impostor,103_2.png,102_8.png,2.2526062602
impostor,103_2.png,104_1.png,0.0000000000
impostor,103_2.png,104_2.png,0.0000000000
impostor,103_2.png,104_3.png,0.0000000000
impostor,103_2.png,104_4.png,0.0000000000
impostor,103_2.png,104_5.png,0.6117195082
impostor,103_2.png,104_6.png,0.3992053589
impostor,103_2.png,104_7.png,0.0000000000
impostor,103_2.png,104_8.png,0.0000000000
impostor,103_2.png,105_1.png,0.0000000000
impostor,103_2.png,105_2.png,1.6382343934
impostor,103_2.png,105_3.png,1.9544611383
impostor,103_2.png,105_4.png,0.3251401096
impostor,103_2.png,105_5.png,1.9590907564
impostor,103_2.png,105_6.png,1.0642522054
impostor,103_2.png,105_7.png,0.9697741918
impostor,103_2.png,105_8.png,0.0000000000
