kind,probe,target,score
genuine,105_1.png,105_4.png,51.4692059717
genuine,105_1.png,105_5.png,56.7693187270
genuine,105_1.png,105_6.png,33.7058536284
genuine,105_1.png,105_7.png,51.2453246656
genuine,105_1.png,105_8.png,23.3151058468
genuine,105_2.png,105_4.png,57.6714377708
genuine,105_2.png,105_5.png,96.8500335363
genuine,105_2.png,105_6.png,80.5919665033
genuine,105_2.png,105_7.png,174.3308333415
genuine,105_2.png,105_8.png,98.0295955731
genuine,105_3.png,105_4.png,74.7899503839
genuine,105_3.png,105_5.png,89.3741896090
genuine,105_3.png,105_6.png,34.8164636311
genuine,105_3.png,105_7.png,109.9328111368
genuine,105_3.png,105_8.png,58.0594547620
impostor,105_1.png,101_1.png,0.6213709621
impostor,105_1.png,101_2.png,1.8791537832
impostor,105_1.png,101_3.png,1.0496732843
impostor,105_1.png,101_4.png,0.0208106043
impostor,105_1.png,101_5.png,0.3196563525
impostor,105_1.png,101_6.png,1.4362117085
impostor,105_1.png,101_7.png,1.8424299996
impostor,105_1.png,101_8.png,3.3541685613
impostor,105_1.png,102_1.png,1.1854804757
impostor,105_1.png,102_2.png,0.0000000000
impostor,105_1.png,102_3.png,1.8401410976
impostor,105_1.png,102_4.png,5.9391831458
impostor,105_1.png,102_5.png,5.3322507618
impostor,105_1.png,102_6.png,0.0000000000
impostor,105_1.png,102_7.png,0.0000000000
impostor,105_1.png,102_8.png,1.6165060040
impostor,105_1.png,103_1.png,1.9569839681
impostor,105_1.png,103_2.png,0.0000000000
impostor,105_1.png,103_3.png,0.9647019532
impostor,105_1.png,103_4.png,0.0000000000
impostor,105_1.png,103_5.png,0.0000000000
impostor,105_1.png,103_6.png,5.2453803759
impostor,105_1.png,103_7.png,8.6626987246
impostor,105_1.png,103_8.png,1.3770363645
impostor,105_1.png,104_1.png,0.0000000000
impostor,105_1.png,104_2.png,0.5440801107
impostor,105_1.png,104_3.png,0.5116713806
impostor,105_1.png,104_4.png,1.2075651485
impostor,105_1.png,104_5.png,1.0293925944
impostor,105_1.png,104_6.png,0.7543799751
impostor,105_1.png,104_7.png,0.4936969838
impostor,105_1.png,104_8.png,1.7714350303
impostor,105_1.png,106_1.png,2.3122534171
impostor,105_1.png,106_2.png,1.4310709738
impostor,105_1.png,106_3.png,0.2094253536
impostor,105_1.png,106_4.png,0.0000000000
impostor,105_1.png,106_5.png,0.4247988128
impostor,105_1.png,106_6.png,7.5371083090
impostor,105_1.png,106_7.png,0.7272913841
impostor,105_1.png,106_8.png,2.8115067412
impostor,105_1.png,107_1.png,0.4638004182
impostor,105_1.png,107_2.png,0.4474274434
impostor,105_1.png,107_3.png,0.0000000000
impostor,105_1.png,107_4.png,0.0000000000
impostor,105_1.png,107_5.png,0.6966619756
impostor,105_1.png,107_6.png,2.5822919654
impostor,105_1.png,107_7.png,0.4355739160
impostor,105_1.png,107_8.png,1.5231135104
impostor,105_1.png,108_1.png,0.0000000000
impostor,105_1.png,108_2.png,0.0000000000
impostor,105_1.png,108_3.png,2.5186957480
impostor,105_1.png,108_4.png,9.5903185164
impostor,105_1.png,108_5.png,2.0121341384
impostor,105_1.png,108_6.png,1.0080296173
impostor,105_1.png,108_7.png,0.0000000000
impostor,105_1.png,108_8.png,3.0999521952
impostor,105_1.png,109_1.png,0.9648004364
impostor,105_1.png,109_2.png,1.8084845742
impostor,105_1.png,109_3.png,0.0000000000
impostor,105_1.png,109_4.png,0.0000000000
impostor,105_1.png,109_5.png,0.3970952378
impostor,105_1.png,109_6.png,0.1837714072
impostor,105_1.png,109_7.png,0.5586641354
impostor,105_1.png,109_8.png,1.6855348771
impostor,105_1.png,110_1.png,0.0000000000
impostor,105_1.png,110_2.png,0.0000000000
impostor,105_1.png,110_3.png,0.0638315107
impostor,105_1.png,110_4.png,1.6157812729
impostor,105_1.png,110_5.png,0.8944960334
impostor,105_1.png,110_6.png,0.0000000000
impostor,105_1.png,110_7.png,5.0816930034
impostor,105_1.png,110_8.png,1.3612079289
impostor,105_2.png,101_1.png,1.1868341646
impostor,105_2.png,101_2.png,0.0000000000
impostor,105_2.png,101_3.png,0.3761037818
impostor,105_2.png,101_4.png,0.4809616240
impostor,105_2.png,101_5.png,1.4590631449
impostor,105_2.png,101_6.png,0.0000000000
impostor,105_2.png,101_7.png,1.4593687935
impostor,105_2.png,101_8.png,2.2863179696
impostor,105_2.png,102_1.png,1.1814063244
impostor,105_2.png,102_2.png,0.0000000000
impostor,105_2.png,102_3.png,0.2466202468
impostor,105_2.png,102_4.png,1.0169861414
impostor,105_2.png,102_5.png,0.0000000000
impostor,105_2.png,102_6.png,0.0000000000
impostor,105_2.png,102_7.png,0.0472723940
impostor,105_2.png,102_8.png,0.0000000000
impostor,105_2.png,103_1.png,0.0000000000
impostor,105_2.png,103_2.png,1.6382343934
impostor,105_2.png,103_3.png,1.5901161633
impostor,105_2.png,103_4.png,4.4221669086
impostor,105_2.png,103_5.png,1.2639965842
impostor,105_2.png,103_6.png,0.0000000000
impostor,105_2.png,103_7.png,9.1384208107
impostor,105_2.png,103_8.png,0.0000000000
impostor,105_2.png,104_1.png,0.8082018033
impostor,105_2.png,104_2.png,0.0000000000
impostor,105_2.png,104_3.png,2.6612214968
impostor,105_2.png,104_4.png,8.5131723523
impostor,105_2.png,104_5.png,5.7157081228
impostor,105_2.png,104_6.png,2.4863915167
impostor,105_2.png,104_7.png,3.6199962138
impostor,105_2.png,104_8.png,1.7052496905
impostor,105_2.png,106_1.png,0.0334282771
impostor,105_2.png,106_2.png,0.0000000000
impostor,105_2.png,106_3.png,1.9153609521
impostor,105_2.png,106_4.png,0.0000000000
impostor,105_2.png,106_5.png,0.0000000000
impostor,105_2.png,106_6.png,0.0392607664
impostor,105_2.png,106_7.png,0.0000000000
impostor,105_2.png,106_8.png,0.0000000000
impostor,105_2.png,107_1.png,4.2580996164
impostor,105_2.png,107_2.png,3.5684694465
impostor,105_2.png,107_3.png,2.7534553334
