kind,probe,target,score
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_0.png__3f466bbe__008_6_0.png,291.9119366935
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_1.png__0ff1a6e3__008_6_1.png,121.6825039249
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_2.png__42cac03e__008_6_2.png,120.1531233818
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_3.png__e8bfa872__008_6_3.png,86.7879348968
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_4.png__84c53a36__008_6_4.png,131.8493801433
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_5.png__1f0c85f4__008_6_5.png,116.7739652579
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_6.png__6ef4fcc9__008_6_6.png,33.9595429260
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_7.png__860317a8__008_6_7.png,89.3869998895
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_8.png__723e8309__008_6_8.png,88.3834063483
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Live__008_6_9.png__db1ba082__008_6_9.png,125.0221043901
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Live__008_6_6.png__8b6e7e64__008_6_6.png,33.9595429260
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Live__008_6_7.png__08d1f263__008_6_7.png,89.3869998895
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Live__008_6_8.png__65520510__008_6_8.png,88.3834063483
genuine,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Live__008_6_9.png__84714e51__008_6_9.png,125.0221043901
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_0.png__3f466bbe__008_6_0.png,120.7726169348
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_1.png__0ff1a6e3__008_6_1.png,291.9119366935
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_2.png__42cac03e__008_6_2.png,108.1241817702
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_3.png__e8bfa872__008_6_3.png,23.5860497793
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_4.png__84c53a36__008_6_4.png,72.2266740325
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_5.png__1f0c85f4__008_6_5.png,91.4105966454
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_6.png__6ef4fcc9__008_6_6.png,46.4254070274
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_7.png__860317a8__008_6_7.png,64.7171885559
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_8.png__723e8309__008_6_8.png,77.8314858779
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Testing__Digital_Persona__Live__008_6_9.png__db1ba082__008_6_9.png,111.4569446583
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Training__Digital_Persona__Live__008_6_6.png__8b6e7e64__008_6_6.png,46.4254070274
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Training__Digital_Persona__Live__008_6_7.png__08d1f263__008_6_7.png,64.7171885559
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Training__Digital_Persona__Live__008_6_8.png__65520510__008_6_8.png,77.8314858779
genuine,Training__Digital_Persona__Live__008_6_1.png__6a29e6fd__008_6_1.png,Training__Digital_Persona__Live__008_6_9.png__84714e51__008_6_9.png,111.4569446583
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_0.png__3f466bbe__008_6_0.png,120.1531233818
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_1.png__0ff1a6e3__008_6_1.png,83.4641916644
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_2.png__42cac03e__008_6_2.png,315.2288333569
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_3.png__e8bfa872__008_6_3.png,43.2615657338
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_4.png__84c53a36__008_6_4.png,97.6480164818
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_5.png__1f0c85f4__008_6_5.png,64.9406820019
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_6.png__6ef4fcc9__008_6_6.png,38.3880923251
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_7.png__860317a8__008_6_7.png,67.0702976861
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_8.png__723e8309__008_6_8.png,109.0442293584
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Testing__Digital_Persona__Live__008_6_9.png__db1ba082__008_6_9.png,92.1262986929
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Training__Digital_Persona__Live__008_6_6.png__8b6e7e64__008_6_6.png,38.3880923251
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Training__Digital_Persona__Live__008_6_7.png__08d1f263__008_6_7.png,67.0702976861
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Training__Digital_Persona__Live__008_6_8.png__65520510__008_6_8.png,109.0442293584
genuine,Training__Digital_Persona__Live__008_6_2.png__4b56105c__008_6_2.png,Training__Digital_Persona__Live__008_6_9.png__84714e51__008_6_9.png,92.1262986929
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_0.png__3f466bbe__008_6_0.png,86.7002531068
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_1.png__0ff1a6e3__008_6_1.png,23.2847649528
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_2.png__42cac03e__008_6_2.png,42.8894921198
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_3.png__e8bfa872__008_6_3.png,338.5457296586
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_4.png__84c53a36__008_6_4.png,94.3379136537
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_5.png__1f0c85f4__008_6_5.png,48.9739312012
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_6.png__6ef4fcc9__008_6_6.png,23.4477897021
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_7.png__860317a8__008_6_7.png,52.2719279480
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_8.png__723e8309__008_6_8.png,46.1430474645
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Testing__Digital_Persona__Live__008_6_9.png__db1ba082__008_6_9.png,38.8808208366
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Training__Digital_Persona__Live__008_6_6.png__8b6e7e64__008_6_6.png,23.4477897021
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Training__Digital_Persona__Live__008_6_7.png__08d1f263__008_6_7.png,52.2719279480
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Training__Digital_Persona__Live__008_6_8.png__65520510__008_6_8.png,46.1430474645
genuine,Training__Digital_Persona__Live__008_6_3.png__2c8c5cab__008_6_3.png,Training__Digital_Persona__Live__008_6_9.png__84714e51__008_6_9.png,38.8808208366
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_0.png__3f466bbe__008_6_0.png,131.8564854492
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_1.png__0ff1a6e3__008_6_1.png,69.8228995879
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_2.png__42cac03e__008_6_2.png,97.8261780474
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_3.png__e8bfa872__008_6_3.png,92.1155220131
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_4.png__84c53a36__008_6_4.png,280.2534889044
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_5.png__1f0c85f4__008_6_5.png,98.7039584222
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_6.png__6ef4fcc9__008_6_6.png,36.4952763729
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_7.png__860317a8__008_6_7.png,36.4000185577
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_8.png__723e8309__008_6_8.png,82.0243792177
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Testing__Digital_Persona__Live__008_6_9.png__db1ba082__008_6_9.png,87.5582878688
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Training__Digital_Persona__Live__008_6_6.png__8b6e7e64__008_6_6.png,36.4952763729
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Training__Digital_Persona__Live__008_6_7.png__08d1f263__008_6_7.png,36.4000185577
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Training__Digital_Persona__Live__008_6_8.png__65520510__008_6_8.png,82.0243792177
genuine,Training__Digital_Persona__Live__008_6_4.png__54616d79__008_6_4.png,Training__Digital_Persona__Live__008_6_9.png__84714e51__008_6_9.png,87.5582878688
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_0.png__3f466bbe__008_6_0.png,121.6223354253
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_1.png__0ff1a6e3__008_6_1.png,89.4857291983
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_2.png__42cac03e__008_6_2.png,64.9406820019
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_3.png__e8bfa872__008_6_3.png,46.1503725487
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_4.png__84c53a36__008_6_4.png,98.7039584222
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_5.png__1f0c85f4__008_6_5.png,350.2041778094
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_6.png__6ef4fcc9__008_6_6.png,27.3341241517
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_7.png__860317a8__008_6_7.png,102.5039684266
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_8.png__723e8309__008_6_8.png,87.1255771333
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Testing__Digital_Persona__Live__008_6_9.png__db1ba082__008_6_9.png,100.6258992368
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Training__Digital_Persona__Live__008_6_6.png__8b6e7e64__008_6_6.png,27.3341241517
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Training__Digital_Persona__Live__008_6_7.png__08d1f263__008_6_7.png,102.5039684266
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Training__Digital_Persona__Live__008_6_8.png__65520510__008_6_8.png,87.1255771333
genuine,Training__Digital_Persona__Live__008_6_5.png__3b044bec__008_6_5.png,Training__Digital_Persona__Live__008_6_9.png__84714e51__008_6_9.png,100.6258992368
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Ecoflex__008_6_0.png__d4060793__008_6_0.png,0.0000000000
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Ecoflex__008_6_4.png__18a8b8fd__008_6_4.png,14.1944290529
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Ecoflex__008_6_9.png__80500975__008_6_9.png,0.0000000000
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Gelatine__008_6_0.png__79b2d0c2__008_6_0.png,0.9501127788
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Gelatine__008_6_4.png__f548a5d9__008_6_4.png,5.8443055690
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Gelatine__008_6_9.png__ec7196bd__008_6_9.png,6.7833737316
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Latex__008_6_0.png__45abb134__008_6_0.png,7.8502365156
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Latex__008_6_4.png__50e24a72__008_6_4.png,2.3761513192
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Latex__008_6_9.png__427e0046__008_6_9.png,9.3189271939
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Woodglue__008_6_0.png__d9c1dc6b__008_6_0.png,10.1166093263
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Woodglue__008_6_4.png__cf073ed8__008_6_4.png,0.3268708620
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Testing__Digital_Persona__Fake__Woodglue__008_6_9.png__05bae950__008_6_9.png,0.1354402261
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Fake__Ecoflex__008_6_0.png__7e5355dc__008_6_0.png,0.0000000000
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Fake__Ecoflex__008_6_4.png__bde68fc0__008_6_4.png,14.1944290529
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Fake__Ecoflex__008_6_9.png__b04a6209__008_6_9.png,0.0000000000
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Fake__Gelatine__008_6_0.png__2562eebe__008_6_0.png,0.9501127788
impostor,Training__Digital_Persona__Live__008_6_0.png__b8d824fd__008_6_0.png,Training__Digital_Persona__Fake__Gelatine__008_6_4.png__1021a587__008_6_4.png,5.8443055690
