kind,probe,target,score
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_0.png__aa42e27a__014_2_0.png,408.4964182018
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_1.png__76542162__014_2_1.png,77.8772574069
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_2.png__b3f11a4a__014_2_2.png,26.9660448694
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_3.png__f8d534d9__014_2_3.png,54.6139774708
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_4.png__5a44eb4e__014_2_4.png,34.1166609048
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_5.png__11509db6__014_2_5.png,6.7883434044
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_6.png__d7ff785c__014_2_6.png,51.7767181130
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_7.png__728d7b4c__014_2_7.png,26.8759238953
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_8.png__5b3df4eb__014_2_8.png,51.6716115930
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Testing__Digital_Persona__Live__014_2_9.png__99fa15db__014_2_9.png,35.7678678868
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,51.7767181130
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Training__Digital_Persona__Live__014_2_7.png__65db5b0b__014_2_7.png,26.8759238953
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Training__Digital_Persona__Live__014_2_8.png__c0df38be__014_2_8.png,51.6716115930
genuine,Training__Digital_Persona__Live__014_2_0.png__1a2ccc08__014_2_0.png,Training__Digital_Persona__Live__014_2_9.png__2887736f__014_2_9.png,35.7678678868
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_0.png__aa42e27a__014_2_0.png,77.8577044299
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_1.png__76542162__014_2_1.png,408.4964182018
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_2.png__b3f11a4a__014_2_2.png,55.1551658363
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_3.png__f8d534d9__014_2_3.png,55.4358069739
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_4.png__5a44eb4e__014_2_4.png,41.9518929350
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_5.png__11509db6__014_2_5.png,14.9116683272
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_6.png__d7ff785c__014_2_6.png,89.3737033607
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_7.png__728d7b4c__014_2_7.png,10.0765711636
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_8.png__5b3df4eb__014_2_8.png,77.7790215215
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Testing__Digital_Persona__Live__014_2_9.png__99fa15db__014_2_9.png,38.6920394657
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,89.3737033607
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Training__Digital_Persona__Live__014_2_7.png__65db5b0b__014_2_7.png,10.0765711636
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Training__Digital_Persona__Live__014_2_8.png__c0df38be__014_2_8.png,77.7790215215
genuine,Training__Digital_Persona__Live__014_2_1.png__f6957aa4__014_2_1.png,Training__Digital_Persona__Live__014_2_9.png__2887736f__014_2_9.png,38.6920394657
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_0.png__aa42e27a__014_2_0.png,26.9660446700
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_1.png__76542162__014_2_1.png,55.1551658363
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_2.png__b3f11a4a__014_2_2.png,326.8872815078
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_3.png__f8d534d9__014_2_3.png,26.8228384525
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_4.png__5a44eb4e__014_2_4.png,51.7015105268
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_5.png__11509db6__014_2_5.png,7.3500425988
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_6.png__d7ff785c__014_2_6.png,82.6953778533
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_7.png__728d7b4c__014_2_7.png,30.7011139639
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_8.png__5b3df4eb__014_2_8.png,52.7111173083
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Testing__Digital_Persona__Live__014_2_9.png__99fa15db__014_2_9.png,41.5851628372
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,82.6953778533
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Training__Digital_Persona__Live__014_2_7.png__65db5b0b__014_2_7.png,30.7011139639
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Training__Digital_Persona__Live__014_2_8.png__c0df38be__014_2_8.png,52.7111173083
genuine,Training__Digital_Persona__Live__014_2_2.png__08002447__014_2_2.png,Training__Digital_Persona__Live__014_2_9.png__2887736f__014_2_9.png,41.5851628372
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_0.png__aa42e27a__014_2_0.png,54.6139774708
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_1.png__76542162__014_2_1.png,55.7630480953
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_2.png__b3f11a4a__014_2_2.png,36.8416768426
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_3.png__f8d534d9__014_2_3.png,315.2288333569
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_4.png__5a44eb4e__014_2_4.png,59.1390477828
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_5.png__11509db6__014_2_5.png,3.8516329557
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_6.png__d7ff785c__014_2_6.png,17.7372593636
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_7.png__728d7b4c__014_2_7.png,20.8931300555
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_8.png__5b3df4eb__014_2_8.png,25.5305958693
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Testing__Digital_Persona__Live__014_2_9.png__99fa15db__014_2_9.png,5.1407168274
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,17.7372593636
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Training__Digital_Persona__Live__014_2_7.png__65db5b0b__014_2_7.png,20.8931300555
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Training__Digital_Persona__Live__014_2_8.png__c0df38be__014_2_8.png,25.5305958693
genuine,Training__Digital_Persona__Live__014_2_3.png__42bd08bc__014_2_3.png,Training__Digital_Persona__Live__014_2_9.png__2887736f__014_2_9.png,5.1407168274
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_0.png__aa42e27a__014_2_0.png,34.1166619335
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_1.png__76542162__014_2_1.png,44.6534444598
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_2.png__b3f11a4a__014_2_2.png,51.6882432493
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_3.png__f8d534d9__014_2_3.png,59.2293929772
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_4.png__5a44eb4e__014_2_4.png,408.4964182018
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_5.png__11509db6__014_2_5.png,1.9490941617
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_6.png__d7ff785c__014_2_6.png,24.9946278939
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_7.png__728d7b4c__014_2_7.png,16.9206496816
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_8.png__5b3df4eb__014_2_8.png,9.4832182803
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Testing__Digital_Persona__Live__014_2_9.png__99fa15db__014_2_9.png,20.7921891356
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,24.9946278939
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Training__Digital_Persona__Live__014_2_7.png__65db5b0b__014_2_7.png,16.9206496816
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Training__Digital_Persona__Live__014_2_8.png__c0df38be__014_2_8.png,9.4832182803
genuine,Training__Digital_Persona__Live__014_2_4.png__c7bdc28c__014_2_4.png,Training__Digital_Persona__Live__014_2_9.png__2887736f__014_2_9.png,20.7921891356
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_0.png__aa42e27a__014_2_0.png,6.7883434044
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_1.png__76542162__014_2_1.png,14.9116679186
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_2.png__b3f11a4a__014_2_2.png,7.3500425988
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_3.png__f8d534d9__014_2_3.png,3.8516341082
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_4.png__5a44eb4e__014_2_4.png,1.9490941617
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_5.png__11509db6__014_2_5.png,676.6407256710
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_6.png__d7ff785c__014_2_6.png,6.8661225180
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_7.png__728d7b4c__014_2_7.png,1.2165772156
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_8.png__5b3df4eb__014_2_8.png,4.9560075989
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Testing__Digital_Persona__Live__014_2_9.png__99fa15db__014_2_9.png,26.2756508060
genuine,Training__Digital_Persona__Live__014_2_5.png__25a91221__014_2_5.png,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,6.8661225180
