kind,probe,target,score
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_0.png__115407f3__012_9_0.png,221.9612481503
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_1.png__f0513050__012_9_1.png,20.8417151420
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_2.png__ea30916b__012_9_2.png,9.2758871241
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_3.png__02fa2617__012_9_3.png,8.9777646145
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_4.png__659c3ae0__012_9_4.png,18.4679327130
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_5.png__160d041e__012_9_5.png,16.4642205100
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_6.png__a6344b21__012_9_6.png,19.2495060639
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_7.png__59ffeeed__012_9_7.png,10.8700819043
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_8.png__af1f6de4__012_9_8.png,30.2913857725
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Testing__Digital_Persona__Live__012_9_9.png__0aaa2110__012_9_9.png,37.1448211270
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Training__Digital_Persona__Live__012_9_6.png__8c1677f2__012_9_6.png,19.2495060639
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Training__Digital_Persona__Live__012_9_7.png__28ada2a4__012_9_7.png,10.8700819043
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Training__Digital_Persona__Live__012_9_8.png__4449a0d2__012_9_8.png,30.2913857725
genuine,Training__Digital_Persona__Live__012_9_0.png__6f651055__012_9_0.png,Training__Digital_Persona__Live__012_9_9.png__ab837c7a__012_9_9.png,37.1448211270
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_0.png__115407f3__012_9_0.png,20.8417151420
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_1.png__f0513050__012_9_1.png,326.8872815078
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_2.png__ea30916b__012_9_2.png,141.5184920369
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_3.png__02fa2617__012_9_3.png,74.7121334908
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_4.png__659c3ae0__012_9_4.png,95.3384111248
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_5.png__160d041e__012_9_5.png,106.7521939578
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_6.png__a6344b21__012_9_6.png,41.0248593443
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_7.png__59ffeeed__012_9_7.png,32.6924057463
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_8.png__af1f6de4__012_9_8.png,57.4253349089
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Testing__Digital_Persona__Live__012_9_9.png__0aaa2110__012_9_9.png,71.9370734650
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Training__Digital_Persona__Live__012_9_6.png__8c1677f2__012_9_6.png,41.0248593443
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Training__Digital_Persona__Live__012_9_7.png__28ada2a4__012_9_7.png,32.6924057463
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Training__Digital_Persona__Live__012_9_8.png__4449a0d2__012_9_8.png,57.4253349089
genuine,Training__Digital_Persona__Live__012_9_1.png__c400b625__012_9_1.png,Training__Digital_Persona__Live__012_9_9.png__ab837c7a__012_9_9.png,71.9370734650
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_0.png__115407f3__012_9_0.png,9.2758871241
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_1.png__f0513050__012_9_1.png,141.4203190674
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_2.png__ea30916b__012_9_2.png,420.1548663527
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_3.png__02fa2617__012_9_3.png,77.5195753153
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_4.png__659c3ae0__012_9_4.png,131.1558876906
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_5.png__160d041e__012_9_5.png,146.3715935220
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_6.png__a6344b21__012_9_6.png,50.5742670254
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_7.png__59ffeeed__012_9_7.png,36.6640650289
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_8.png__af1f6de4__012_9_8.png,91.5778455090
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Testing__Digital_Persona__Live__012_9_9.png__0aaa2110__012_9_9.png,74.9572351320
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Training__Digital_Persona__Live__012_9_6.png__8c1677f2__012_9_6.png,50.5742670254
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Training__Digital_Persona__Live__012_9_7.png__28ada2a4__012_9_7.png,36.6640650289
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Training__Digital_Persona__Live__012_9_8.png__4449a0d2__012_9_8.png,91.5778455090
genuine,Training__Digital_Persona__Live__012_9_2.png__129b01eb__012_9_2.png,Training__Digital_Persona__Live__012_9_9.png__ab837c7a__012_9_9.png,74.9572351320
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_0.png__115407f3__012_9_0.png,5.5086512546
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_1.png__f0513050__012_9_1.png,74.7128085672
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_2.png__ea30916b__012_9_2.png,82.6824853672
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_3.png__02fa2617__012_9_3.png,245.2781444519
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_4.png__659c3ae0__012_9_4.png,149.7678187310
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_5.png__160d041e__012_9_5.png,94.9425079338
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_6.png__a6344b21__012_9_6.png,42.1706646916
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_7.png__59ffeeed__012_9_7.png,98.2182768562
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_8.png__af1f6de4__012_9_8.png,90.1234731670
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Testing__Digital_Persona__Live__012_9_9.png__0aaa2110__012_9_9.png,61.6301232759
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Training__Digital_Persona__Live__012_9_6.png__8c1677f2__012_9_6.png,42.1706646916
genuine,Training__Digital_Persona__Live__012_9_3.png__dbe6781c__012_9_3.png,Training__Digital_Persona__Live__012_9_7.png__28ada2a4__012_9_7.png,98.2182768562
