kind,probe,target,score
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_0.png__728b625f__014_5_0.png,618.3484849168
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_1.png__b9d4fd2d__014_5_1.png,259.5693597248
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_2.png__5f18cbbc__014_5_2.png,187.5039282090
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_3.png__7bfc1631__014_5_3.png,214.5866599693
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_4.png__c43a5f84__014_5_4.png,161.4601311498
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_5.png__75bb5735__014_5_5.png,177.7510922714
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_6.png__5d31a511__014_5_6.png,81.3612036416
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_7.png__18291191__014_5_7.png,68.8298501967
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_8.png__40377489__014_5_8.png,81.3338347469
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Testing__Digital_Persona__Live__014_5_9.png__7a8ee5b6__014_5_9.png,90.6562693879
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Training__Digital_Persona__Live__014_5_6.png__6eca9d6c__014_5_6.png,81.3612036416
genuine,Training__Digital_Persona__Live__014_5_0.png__a2af9fbb__014_5_0.png,Training__Digital_Persona__Live__014_5_7.png__4bf71776__014_5_7.png,68.8298501967
