kind,probe,target,score
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_0.png__21f58e06__002_7_0.png,326.8872815078
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_1.png__b323ac22__002_7_1.png,125.1530143107
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_2.png__46bd7cfa__002_7_2.png,177.3744657810
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_3.png__4405a852__002_7_3.png,179.0557382700
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_4.png__f28b4f2a__002_7_4.png,92.0873241548
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_5.png__fc12c221__002_7_5.png,131.3171408246
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_6.png__010f6a8b__002_7_6.png,120.8645982984
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_7.png__be94536e__002_7_7.png,116.0021470202
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_8.png__bcdbdeaf__002_7_8.png,82.6798969239
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Testing__Digital_Persona__Live__002_7_9.png__b9e774b6__002_7_9.png,122.2703407122
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Training__Digital_Persona__Live__002_7_6.png__07cceabc__002_7_6.png,120.8645982984
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Training__Digital_Persona__Live__002_7_7.png__4a71fe62__002_7_7.png,116.0021470202
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Training__Digital_Persona__Live__002_7_8.png__057b3631__002_7_8.png,82.6798969239
genuine,Training__Digital_Persona__Live__002_7_0.png__aa2109ed__002_7_0.png,Training__Digital_Persona__Live__002_7_9.png__6fcf52ab__002_7_9.png,122.2703407122
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_0.png__21f58e06__002_7_0.png,129.2544999206
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_1.png__b323ac22__002_7_1.png,338.5457296586
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_2.png__46bd7cfa__002_7_2.png,155.1885473260
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_3.png__4405a852__002_7_3.png,155.9061045329
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_4.png__f28b4f2a__002_7_4.png,87.6487115539
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_5.png__fc12c221__002_7_5.png,131.6808198021
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_6.png__010f6a8b__002_7_6.png,143.1996729960
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_7.png__be94536e__002_7_7.png,91.9094096507
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_8.png__bcdbdeaf__002_7_8.png,100.5306434558
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Testing__Digital_Persona__Live__002_7_9.png__b9e774b6__002_7_9.png,151.5155331286
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Training__Digital_Persona__Live__002_7_6.png__07cceabc__002_7_6.png,143.1996729960
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Training__Digital_Persona__Live__002_7_7.png__4a71fe62__002_7_7.png,91.9094096507
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Training__Digital_Persona__Live__002_7_8.png__057b3631__002_7_8.png,100.5306434558
genuine,Training__Digital_Persona__Live__002_7_1.png__663f7239__002_7_1.png,Training__Digital_Persona__Live__002_7_9.png__6fcf52ab__002_7_9.png,151.5155331286
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_0.png__21f58e06__002_7_0.png,177.4099807336
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_1.png__b323ac22__002_7_1.png,155.1184218127
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_2.png__46bd7cfa__002_7_2.png,361.8626259603
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_3.png__4405a852__002_7_3.png,204.7244634840
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_4.png__f28b4f2a__002_7_4.png,112.8082592829
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_5.png__fc12c221__002_7_5.png,143.4006495496
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_6.png__010f6a8b__002_7_6.png,97.4496553085
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_7.png__be94536e__002_7_7.png,85.2830096653
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_8.png__bcdbdeaf__002_7_8.png,89.0951006837
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Testing__Digital_Persona__Live__002_7_9.png__b9e774b6__002_7_9.png,141.7789921555
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Training__Digital_Persona__Live__002_7_6.png__07cceabc__002_7_6.png,97.4496553085
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Training__Digital_Persona__Live__002_7_7.png__4a71fe62__002_7_7.png,85.2830096653
genuine,Training__Digital_Persona__Live__002_7_2.png__a3fb3d7e__002_7_2.png,Training__Digital_Persona__Live__002_7_8.png__057b3631__002_7_8.png,89.0951006837
