kind,probe,target,score
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_0.png__2e412900__010_7_0.png,303.5703852061
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_1.png__1857621a__010_7_1.png,86.4616697027
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_2.png__c2f4383d__010_7_2.png,89.1428706611
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_3.png__413f8fee__010_7_3.png,74.7777880400
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_4.png__ada807c1__010_7_4.png,69.3406645874
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_5.png__8586ac7f__010_7_5.png,96.8854037510
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_6.png__f8e1b908__010_7_6.png,65.4732093051
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_7.png__833b80c5__010_7_7.png,133.6310900353
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_8.png__e200f748__010_7_8.png,74.2354813261
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Testing__Digital_Persona__Live__010_7_9.png__1b3aa3ca__010_7_9.png,151.9063318004
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Training__Digital_Persona__Live__010_7_6.png__4ed7f449__010_7_6.png,65.4732093051
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Training__Digital_Persona__Live__010_7_7.png__e165b9dd__010_7_7.png,133.6310900353
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Training__Digital_Persona__Live__010_7_8.png__a640d330__010_7_8.png,74.2354813261
genuine,Training__Digital_Persona__Live__010_7_0.png__3858cf24__010_7_0.png,Training__Digital_Persona__Live__010_7_9.png__b7f80c81__010_7_9.png,151.9063318004
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_0.png__2e412900__010_7_0.png,86.4616704262
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_1.png__1857621a__010_7_1.png,233.6196963011
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_2.png__c2f4383d__010_7_2.png,89.6994381337
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_3.png__413f8fee__010_7_3.png,141.4463280923
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_4.png__ada807c1__010_7_4.png,94.1630822317
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_5.png__8586ac7f__010_7_5.png,134.8088296801
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_6.png__f8e1b908__010_7_6.png,74.3484234992
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_7.png__833b80c5__010_7_7.png,108.8542995982
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_8.png__e200f748__010_7_8.png,97.3505415705
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Testing__Digital_Persona__Live__010_7_9.png__1b3aa3ca__010_7_9.png,111.0110867140
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Training__Digital_Persona__Live__010_7_6.png__4ed7f449__010_7_6.png,74.3484234992
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Training__Digital_Persona__Live__010_7_7.png__e165b9dd__010_7_7.png,108.8542995982
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Training__Digital_Persona__Live__010_7_8.png__a640d330__010_7_8.png,97.3505415705
genuine,Training__Digital_Persona__Live__010_7_1.png__831f8ac5__010_7_1.png,Training__Digital_Persona__Live__010_7_9.png__b7f80c81__010_7_9.png,111.0110867140
genuine,Training__Digital_Persona__Live__010_7_2.png__bd0ad185__010_7_2.png,Testing__Digital_Persona__Live__010_7_0.png__2e412900__010_7_0.png,89.1428706611
