kind,probe,target,score
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_0.png__a9f5a9a9__008_2_0.png,431.8133145035
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_1.png__c8e632ed__008_2_1.png,99.8662601152
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_2.png__a536f340__008_2_2.png,115.6802721119
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_3.png__dd06b547__008_2_3.png,67.9942778785
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_4.png__dc9d3475__008_2_4.png,66.9506405714
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_5.png__9e4245c4__008_2_5.png,79.6551848216
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_6.png__4bd6146e__008_2_6.png,60.8820068028
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_7.png__cd3846ac__008_2_7.png,59.0265960295
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_8.png__3dbe8933__008_2_8.png,88.2063738610
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Testing__Digital_Persona__Live__008_2_9.png__4b2b46eb__008_2_9.png,51.2985799931
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Training__Digital_Persona__Live__008_2_6.png__8dc13462__008_2_6.png,60.8820068028
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Training__Digital_Persona__Live__008_2_7.png__d6536923__008_2_7.png,59.0265960295
genuine,Training__Digital_Persona__Live__008_2_0.png__7b194498__008_2_0.png,Training__Digital_Persona__Live__008_2_8.png__0dc51968__008_2_8.png,88.2063738610
