kind,probe,target,score
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_0.png__d313964a__002_4_0.png,361.8626259603
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_1.png__40a9b764__002_4_1.png,211.3309469354
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_2.png__21cdd3d7__002_4_2.png,209.2147657149
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_3.png__1769f89d__002_4_3.png,155.6479451609
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_4.png__af39cf19__002_4_4.png,162.8904585438
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_5.png__31b4f516__002_4_5.png,137.9126002730
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_6.png__2eacde13__002_4_6.png,53.6856623106
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_7.png__9454ee5d__002_4_7.png,40.9966997190
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_8.png__d3bc4802__002_4_8.png,91.3605439333
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Testing__Digital_Persona__Live__002_4_9.png__5665833c__002_4_9.png,133.3919112980
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Training__Digital_Persona__Live__002_4_6.png__e720a168__002_4_6.png,53.6856623106
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Training__Digital_Persona__Live__002_4_7.png__71df5a59__002_4_7.png,40.9966997190
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Training__Digital_Persona__Live__002_4_8.png__4743bb78__002_4_8.png,91.3605439333
genuine,Training__Digital_Persona__Live__002_4_0.png__b07c0d38__002_4_0.png,Training__Digital_Persona__Live__002_4_9.png__fd135755__002_4_9.png,133.3919112980
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_0.png__d313964a__002_4_0.png,211.3661746368
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_1.png__40a9b764__002_4_1.png,326.8872815078
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_2.png__21cdd3d7__002_4_2.png,169.2280791583
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_3.png__1769f89d__002_4_3.png,107.7186997537
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_4.png__af39cf19__002_4_4.png,96.6729526780
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_5.png__31b4f516__002_4_5.png,111.2377495650
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_6.png__2eacde13__002_4_6.png,28.1835913500
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_7.png__9454ee5d__002_4_7.png,32.5953056186
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_8.png__d3bc4802__002_4_8.png,76.5487417328
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Testing__Digital_Persona__Live__002_4_9.png__5665833c__002_4_9.png,129.6519022256
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Training__Digital_Persona__Live__002_4_6.png__e720a168__002_4_6.png,28.1835913500
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Training__Digital_Persona__Live__002_4_7.png__71df5a59__002_4_7.png,32.5953056186
genuine,Training__Digital_Persona__Live__002_4_1.png__0310f9dc__002_4_1.png,Training__Digital_Persona__Live__002_4_8.png__4743bb78__002_4_8.png,76.5487417328
