kind,probe,target,score
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_0.png__d4550378__010_8_0.png,106.6581299487
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_1.png__b8ddcb88__010_8_1.png,24.0327017154
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_2.png__2ebc4ef7__010_8_2.png,33.7017587436
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_3.png__2a0e375b__010_8_3.png,16.0303998318
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_4.png__3d2a6516__010_8_4.png,8.1632100443
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_5.png__9e436fd2__010_8_5.png,28.9318736731
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_6.png__1e8bd02b__010_8_6.png,0.2972735110
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_7.png__87a4be58__010_8_7.png,39.9663038910
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_8.png__fc832d5a__010_8_8.png,33.5338377185
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Testing__Digital_Persona__Live__010_8_9.png__85798f6c__010_8_9.png,43.7009470325
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Training__Digital_Persona__Live__010_8_6.png__3d883391__010_8_6.png,0.2972735110
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Training__Digital_Persona__Live__010_8_7.png__3e38bb2a__010_8_7.png,39.9663038910
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Training__Digital_Persona__Live__010_8_8.png__8ce26a52__010_8_8.png,33.5338377185
genuine,Training__Digital_Persona__Live__010_8_0.png__92c07a79__010_8_0.png,Training__Digital_Persona__Live__010_8_9.png__297d1c8a__010_8_9.png,43.7009470325
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_0.png__d4550378__010_8_0.png,24.0327021142
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_1.png__b8ddcb88__010_8_1.png,186.9859036978
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_2.png__2ebc4ef7__010_8_2.png,26.1076256092
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_3.png__2a0e375b__010_8_3.png,65.9165791364
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_4.png__3d2a6516__010_8_4.png,15.7889593231
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_5.png__9e436fd2__010_8_5.png,39.2313877142
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_6.png__1e8bd02b__010_8_6.png,0.4113620918
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_7.png__87a4be58__010_8_7.png,29.7610179172
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_8.png__fc832d5a__010_8_8.png,53.9520848679
genuine,Training__Digital_Persona__Live__010_8_1.png__a1500b03__010_8_1.png,Testing__Digital_Persona__Live__010_8_9.png__85798f6c__010_8_9.png,43.2520831846
