kind,probe,target,score
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_0.png__05c8b140__010_9_0.png,326.8872815078
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_1.png__cb3c82d9__010_9_1.png,111.7107018102
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_2.png__90428d9b__010_9_2.png,112.1937801632
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_3.png__cb610a8a__010_9_3.png,121.8063962521
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_4.png__49a658e4__010_9_4.png,88.1102584468
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_5.png__aa107f88__010_9_5.png,118.1421624837
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_6.png__e5f3b9ac__010_9_6.png,19.3238803044
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_7.png__da10b525__010_9_7.png,106.8373461061
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_8.png__e64d99dd__010_9_8.png,111.4612048732
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Testing__Digital_Persona__Live__010_9_9.png__252f0bcc__010_9_9.png,129.8658442660
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Training__Digital_Persona__Live__010_9_6.png__f1c1fd93__010_9_6.png,19.3238803044
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Training__Digital_Persona__Live__010_9_7.png__76ce06f1__010_9_7.png,106.8373461061
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Training__Digital_Persona__Live__010_9_8.png__10857fe2__010_9_8.png,111.4612048732
genuine,Training__Digital_Persona__Live__010_9_0.png__8b05ed26__010_9_0.png,Training__Digital_Persona__Live__010_9_9.png__c01d4fae__010_9_9.png,129.8658442660
