kind,probe,target,score
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_0.png__da53ff8a__014_3_0.png,443.4717626543
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_1.png__a45b8b25__014_3_1.png,48.3575666628
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_2.png__d4c5ea2e__014_3_2.png,105.8677632885
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_3.png__c797e236__014_3_3.png,94.5626865434
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_4.png__3dcd9ba4__014_3_4.png,52.1408160727
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_5.png__774713f5__014_3_5.png,5.1847288825
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_6.png__64b6cdcc__014_3_6.png,72.6003340232
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_7.png__4f51e199__014_3_7.png,34.8702498159
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_8.png__df4a5ed7__014_3_8.png,55.6722174493
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Testing__Digital_Persona__Live__014_3_9.png__d5b2097c__014_3_9.png,63.3919073991
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Training__Digital_Persona__Live__014_3_6.png__01ad4348__014_3_6.png,72.6003340232
genuine,Training__Digital_Persona__Live__014_3_0.png__d67d441f__014_3_0.png,Training__Digital_Persona__Live__014_3_7.png__8f94ca2e__014_3_7.png,34.8702498159
