kind,probe,target,score
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_0.png__8b6906ff__003_1_0.png,291.9119366935
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_1.png__7e387a3c__003_1_1.png,74.7996522357
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_2.png__38b78b13__003_1_2.png,32.0386083290
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_3.png__ada8346a__003_1_3.png,72.1391601448
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_4.png__b5f42a19__003_1_4.png,53.4943639881
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_5.png__9391d342__003_1_5.png,76.5135555143
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_6.png__889dfc2e__003_1_6.png,11.4305290109
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_7.png__fb30f488__003_1_7.png,35.6512413196
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_8.png__1c166665__003_1_8.png,21.6129067721
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Testing__Digital_Persona__Live__003_1_9.png__f80457de__003_1_9.png,76.9639623289
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Training__Digital_Persona__Live__003_1_6.png__b4a6d353__003_1_6.png,11.4305290109
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Training__Digital_Persona__Live__003_1_7.png__5c013528__003_1_7.png,35.6512413196
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Training__Digital_Persona__Live__003_1_8.png__f19b48a0__003_1_8.png,21.6129067721
genuine,Training__Digital_Persona__Live__003_1_0.png__d4ace379__003_1_0.png,Training__Digital_Persona__Live__003_1_9.png__e6deaea0__003_1_9.png,76.9639623289
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_0.png__8b6906ff__003_1_0.png,74.2505880962
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_1.png__7e387a3c__003_1_1.png,280.2534889044
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_2.png__38b78b13__003_1_2.png,11.7698470147
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_3.png__ada8346a__003_1_3.png,85.2445761542
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_4.png__b5f42a19__003_1_4.png,59.2989230100
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_5.png__9391d342__003_1_5.png,50.6886044544
genuine,Training__Digital_Persona__Live__003_1_1.png__1763a682__003_1_1.png,Testing__Digital_Persona__Live__003_1_6.png__889dfc2e__003_1_6.png,23.7387348525
