kind,probe,target,score
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,361.8626259603
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,141.2784822189
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,97.8536989196
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,171.3093360234
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,108.2241816554
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,86.1282713114
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_6.png__7f291b8a__010_0_6.png,52.4269322150
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_7.png__eba5067e__010_0_7.png,134.1937150994
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_8.png__9d7b43df__010_0_8.png,77.2077148734
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Testing__Digital_Persona__Live__010_0_9.png__ee64b01e__010_0_9.png,116.2893758309
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Training__Digital_Persona__Live__010_0_6.png__ed080c34__010_0_6.png,52.4269322150
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Training__Digital_Persona__Live__010_0_7.png__333bf5bf__010_0_7.png,134.1937150994
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Training__Digital_Persona__Live__010_0_8.png__99a54156__010_0_8.png,77.2077148734
genuine,Training__Digital_Persona__Live__010_0_0.png__bbd15cc2__010_0_0.png,Training__Digital_Persona__Live__010_0_9.png__9daa843f__010_0_9.png,116.2893758309
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,141.0576354742
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,385.1795219002
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,92.4135781510
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,143.2224711668
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,111.5718968377
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,93.7042658473
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_6.png__7f291b8a__010_0_6.png,41.9877813985
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_7.png__eba5067e__010_0_7.png,159.2002987756
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_8.png__9d7b43df__010_0_8.png,39.1576328050
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Testing__Digital_Persona__Live__010_0_9.png__ee64b01e__010_0_9.png,74.2033716245
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Training__Digital_Persona__Live__010_0_6.png__ed080c34__010_0_6.png,41.9877813985
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Training__Digital_Persona__Live__010_0_7.png__333bf5bf__010_0_7.png,159.2002987756
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Training__Digital_Persona__Live__010_0_8.png__99a54156__010_0_8.png,39.1576328050
genuine,Training__Digital_Persona__Live__010_0_1.png__f1331d74__010_0_1.png,Training__Digital_Persona__Live__010_0_9.png__9daa843f__010_0_9.png,74.2033716245
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,97.8250324110
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,92.4135785128
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,268.5950407536
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,140.7271527393
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,112.4375132755
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,47.4478716059
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_6.png__7f291b8a__010_0_6.png,27.5159564358
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_7.png__eba5067e__010_0_7.png,118.5377085984
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_8.png__9d7b43df__010_0_8.png,40.3027170051
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Testing__Digital_Persona__Live__010_0_9.png__ee64b01e__010_0_9.png,143.8225510427
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Training__Digital_Persona__Live__010_0_6.png__ed080c34__010_0_6.png,27.5159564358
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Training__Digital_Persona__Live__010_0_7.png__333bf5bf__010_0_7.png,118.5377085984
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Training__Digital_Persona__Live__010_0_8.png__99a54156__010_0_8.png,40.3027170051
genuine,Training__Digital_Persona__Live__010_0_2.png__eea1733a__010_0_2.png,Training__Digital_Persona__Live__010_0_9.png__9daa843f__010_0_9.png,143.8225510427
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,171.3078559925
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,143.2606972783
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,140.5721087422
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,431.8133145035
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,91.4219434111
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,53.1104024420
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_6.png__7f291b8a__010_0_6.png,34.5552908617
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_7.png__eba5067e__010_0_7.png,103.0488441346
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_8.png__9d7b43df__010_0_8.png,58.9957279371
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Testing__Digital_Persona__Live__010_0_9.png__ee64b01e__010_0_9.png,124.6899054980
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Training__Digital_Persona__Live__010_0_6.png__ed080c34__010_0_6.png,34.5552908617
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Training__Digital_Persona__Live__010_0_7.png__333bf5bf__010_0_7.png,103.0488441346
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Training__Digital_Persona__Live__010_0_8.png__99a54156__010_0_8.png,58.9957279371
genuine,Training__Digital_Persona__Live__010_0_3.png__5246b343__010_0_3.png,Training__Digital_Persona__Live__010_0_9.png__9daa843f__010_0_9.png,124.6899054980
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,108.2241816554
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,111.5718968377
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,112.6172495894
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,91.4219434111
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,338.5457296586
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,101.4158028381
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_6.png__7f291b8a__010_0_6.png,42.0497602746
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_7.png__eba5067e__010_0_7.png,171.9684931055
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_8.png__9d7b43df__010_0_8.png,48.8500661806
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Testing__Digital_Persona__Live__010_0_9.png__ee64b01e__010_0_9.png,88.6561924913
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Training__Digital_Persona__Live__010_0_6.png__ed080c34__010_0_6.png,42.0497602746
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Training__Digital_Persona__Live__010_0_7.png__333bf5bf__010_0_7.png,171.9684931055
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Training__Digital_Persona__Live__010_0_8.png__99a54156__010_0_8.png,48.8500661806
genuine,Training__Digital_Persona__Live__010_0_4.png__8e94adf1__010_0_4.png,Training__Digital_Persona__Live__010_0_9.png__9daa843f__010_0_9.png,88.6561924913
genuine,Training__Digital_Persona__Live__010_0_5.png__20b38309__010_0_5.png,Testing__Digital_Persona__Live__010_0_0.png__1ebcf270__010_0_0.png,87.3150294944
genuine,Training__Digital_Persona__Live__010_0_5.png__20b38309__010_0_5.png,Testing__Digital_Persona__Live__010_0_1.png__26284040__010_0_1.png,93.7042658473
genuine,Training__Digital_Persona__Live__010_0_5.png__20b38309__010_0_5.png,Testing__Digital_Persona__Live__010_0_2.png__fe242c5c__010_0_2.png,47.4478716059
genuine,Training__Digital_Persona__Live__010_0_5.png__20b38309__010_0_5.png,Testing__Digital_Persona__Live__010_0_3.png__d8a26c73__010_0_3.png,53.1104024420
genuine,Training__Digital_Persona__Live__010_0_5.png__20b38309__010_0_5.png,Testing__Digital_Persona__Live__010_0_4.png__dce14b4b__010_0_4.png,101.4158021146
genuine,Training__Digital_Persona__Live__010_0_5.png__20b38309__010_0_5.png,Testing__Digital_Persona__Live__010_0_5.png__ee9b1a03__010_0_5.png,396.8379700510
