kind,probe,target,score
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_0.png__f01bab95__014_6_0.png,163.6690077579
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_1.png__d161453d__014_6_1.png,44.5060131397
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_2.png__70c8d38e__014_6_2.png,42.1548746968
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_3.png__3d0f2b40__014_6_3.png,29.9977338851
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_4.png__3991c80c__014_6_4.png,64.4798237555
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_5.png__ac0a38ff__014_6_5.png,15.6236875149
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_6.png__6a7ab288__014_6_6.png,57.3164779012
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_7.png__6518ce20__014_6_7.png,20.4041531920
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_8.png__2a622d20__014_6_8.png,49.6141968688
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Testing__Digital_Persona__Live__014_6_9.png__aa1104ae__014_6_9.png,62.3102839676
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Training__Digital_Persona__Live__014_6_6.png__6d879b57__014_6_6.png,57.3164779012
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Training__Digital_Persona__Live__014_6_7.png__37e2ef09__014_6_7.png,20.4041531920
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Training__Digital_Persona__Live__014_6_8.png__4a05ed01__014_6_8.png,49.6141968688
genuine,Training__Digital_Persona__Live__014_6_0.png__d58c6336__014_6_0.png,Training__Digital_Persona__Live__014_6_9.png__a19b801b__014_6_9.png,62.3102839676
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_0.png__f01bab95__014_6_0.png,44.5060131397
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_1.png__d161453d__014_6_1.png,373.5210741111
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_2.png__70c8d38e__014_6_2.png,128.7140267494
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_3.png__3d0f2b40__014_6_3.png,13.3530514161
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_4.png__3991c80c__014_6_4.png,139.3733538469
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_5.png__ac0a38ff__014_6_5.png,35.7185712865
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_6.png__6a7ab288__014_6_6.png,46.5181572687
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_7.png__6518ce20__014_6_7.png,64.3689556365
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_8.png__2a622d20__014_6_8.png,36.5120583538
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Testing__Digital_Persona__Live__014_6_9.png__aa1104ae__014_6_9.png,54.1025275546
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Training__Digital_Persona__Live__014_6_6.png__6d879b57__014_6_6.png,46.5181572687
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Training__Digital_Persona__Live__014_6_7.png__37e2ef09__014_6_7.png,64.3689556365
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Training__Digital_Persona__Live__014_6_8.png__4a05ed01__014_6_8.png,36.5120583538
genuine,Training__Digital_Persona__Live__014_6_1.png__5c5003b0__014_6_1.png,Training__Digital_Persona__Live__014_6_9.png__a19b801b__014_6_9.png,54.1025275546
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_0.png__f01bab95__014_6_0.png,42.1548746968
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_1.png__d161453d__014_6_1.png,128.9703121033
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_2.png__70c8d38e__014_6_2.png,326.8872815078
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_3.png__3d0f2b40__014_6_3.png,1.1664626202
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_4.png__3991c80c__014_6_4.png,117.7238042864
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_5.png__ac0a38ff__014_6_5.png,43.6159342064
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_6.png__6a7ab288__014_6_6.png,46.4477921273
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_7.png__6518ce20__014_6_7.png,71.3747435205
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_8.png__2a622d20__014_6_8.png,43.9468191573
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Testing__Digital_Persona__Live__014_6_9.png__aa1104ae__014_6_9.png,49.2398218866
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Training__Digital_Persona__Live__014_6_6.png__6d879b57__014_6_6.png,46.4477921273
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Training__Digital_Persona__Live__014_6_7.png__37e2ef09__014_6_7.png,71.3747435205
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Training__Digital_Persona__Live__014_6_8.png__4a05ed01__014_6_8.png,43.9468191573
genuine,Training__Digital_Persona__Live__014_6_2.png__d48e56e3__014_6_2.png,Training__Digital_Persona__Live__014_6_9.png__a19b801b__014_6_9.png,49.2398218866
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_0.png__f01bab95__014_6_0.png,29.9977338851
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_1.png__d161453d__014_6_1.png,13.3530518247
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_2.png__70c8d38e__014_6_2.png,1.1664626202
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_3.png__3d0f2b40__014_6_3.png,315.2288333569
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_4.png__3991c80c__014_6_4.png,52.7588952854
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_5.png__ac0a38ff__014_6_5.png,26.4030716956
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_6.png__6a7ab288__014_6_6.png,69.8958998536
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_7.png__6518ce20__014_6_7.png,48.2267570939
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_8.png__2a622d20__014_6_8.png,83.7905042379
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Testing__Digital_Persona__Live__014_6_9.png__aa1104ae__014_6_9.png,125.6519922261
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Training__Digital_Persona__Live__014_6_6.png__6d879b57__014_6_6.png,69.8958998536
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Training__Digital_Persona__Live__014_6_7.png__37e2ef09__014_6_7.png,48.2267570939
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Training__Digital_Persona__Live__014_6_8.png__4a05ed01__014_6_8.png,83.7905042379
genuine,Training__Digital_Persona__Live__014_6_3.png__648fd090__014_6_3.png,Training__Digital_Persona__Live__014_6_9.png__a19b801b__014_6_9.png,125.6519922261
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_0.png__f01bab95__014_6_0.png,64.4355671783
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_1.png__d161453d__014_6_1.png,139.2165993669
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_2.png__70c8d38e__014_6_2.png,117.2826034275
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_3.png__3d0f2b40__014_6_3.png,55.3941963898
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_4.png__3991c80c__014_6_4.png,408.4964182018
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_5.png__ac0a38ff__014_6_5.png,110.1188401737
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_6.png__6a7ab288__014_6_6.png,132.3621521300
genuine,Training__Digital_Persona__Live__014_6_4.png__26e5c4ae__014_6_4.png,Testing__Digital_Persona__Live__014_6_7.png__6518ce20__014_6_7.png,91.1907843852
