kind,probe,target,score
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_0.png__8ddc65ac__019_3_0.png,303.5703852061
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_1.png__7dd7b399__019_3_1.png,0.4389316493
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_2.png__fe1859a2__019_3_2.png,0.0000000000
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_3.png__25149b5e__019_3_3.png,0.0000000000
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_4.png__41e21ffc__019_3_4.png,1.2475907824
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_5.png__dcc0a5cf__019_3_5.png,0.0000000000
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_6.png__3b44db3d__019_3_6.png,0.0000000000
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_7.png__8a0c95e8__019_3_7.png,1.0651831943
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_8.png__e4998b42__019_3_8.png,1.8604049431
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Testing__Digital_Persona__Live__019_3_9.png__2009844a__019_3_9.png,0.9290725736
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Training__Digital_Persona__Live__019_3_6.png__704bb432__019_3_6.png,0.0000000000
genuine,Training__Digital_Persona__Live__019_3_0.png__a5d929f4__019_3_0.png,Training__Digital_Persona__Live__019_3_7.png__96be8477__019_3_7.png,1.0651831943
