kind,probe,target,score
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_0.png__dcd887a1__003_5_0.png,385.1795219002
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_1.png__44a98da4__003_5_1.png,24.3938795841
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_2.png__2cc12451__003_5_2.png,68.9566212862
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_3.png__00c1119b__003_5_3.png,59.9076486371
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_4.png__8b7d253f__003_5_4.png,47.2448935505
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_5.png__edca5eca__003_5_5.png,27.1248939875
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_6.png__8620c485__003_5_6.png,7.7080864536
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_7.png__83fff7e7__003_5_7.png,91.7740039929
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_8.png__44e77f0e__003_5_8.png,52.9458662532
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Testing__Digital_Persona__Live__003_5_9.png__5b501061__003_5_9.png,9.4108092528
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Training__Digital_Persona__Live__003_5_6.png__33596075__003_5_6.png,7.7080864536
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Training__Digital_Persona__Live__003_5_7.png__edd4752d__003_5_7.png,91.7740039929
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Training__Digital_Persona__Live__003_5_8.png__ddf03c76__003_5_8.png,52.9458662532
genuine,Training__Digital_Persona__Live__003_5_0.png__c4ecd643__003_5_0.png,Training__Digital_Persona__Live__003_5_9.png__e326d8ac__003_5_9.png,9.4108092528
genuine,Training__Digital_Persona__Live__003_5_1.png__0d2ab12e__003_5_1.png,Testing__Digital_Persona__Live__003_5_0.png__dcd887a1__003_5_0.png,35.9030719097
genuine,Training__Digital_Persona__Live__003_5_1.png__0d2ab12e__003_5_1.png,Testing__Digital_Persona__Live__003_5_1.png__44a98da4__003_5_1.png,256.9365926028
genuine,Training__Digital_Persona__Live__003_5_1.png__0d2ab12e__003_5_1.png,Testing__Digital_Persona__Live__003_5_2.png__2cc12451__003_5_2.png,39.0733303321
genuine,Training__Digital_Persona__Live__003_5_1.png__0d2ab12e__003_5_1.png,Testing__Digital_Persona__Live__003_5_3.png__00c1119b__003_5_3.png,106.3071696642
