kind,probe,target,score
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_0.png__950c7928__008_7_0.png,466.7886589560
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_1.png__5134bdf0__008_7_1.png,27.4534129608
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_2.png__99d013d7__008_7_2.png,1.0613722940
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_3.png__04b39f6b__008_7_3.png,18.6892314309
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_4.png__7c214878__008_7_4.png,71.4910921860
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_5.png__9bba533b__008_7_5.png,21.8803109885
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_6.png__6951b190__008_7_6.png,7.7582406163
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_7.png__00ba0dc0__008_7_7.png,53.5278637022
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_8.png__d35d566f__008_7_8.png,28.3013158458
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Testing__Digital_Persona__Live__008_7_9.png__85ef108d__008_7_9.png,29.9793185176
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Training__Digital_Persona__Live__008_7_6.png__6c19956f__008_7_6.png,7.7582406163
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Training__Digital_Persona__Live__008_7_7.png__3b69500c__008_7_7.png,53.5278637022
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Training__Digital_Persona__Live__008_7_8.png__2dcacfdf__008_7_8.png,28.3013158458
genuine,Training__Digital_Persona__Live__008_7_0.png__e86a526b__008_7_0.png,Training__Digital_Persona__Live__008_7_9.png__60542514__008_7_9.png,29.9793185176
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_0.png__950c7928__008_7_0.png,27.4534129608
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_1.png__5134bdf0__008_7_1.png,350.2041778094
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_2.png__99d013d7__008_7_2.png,1.4312062206
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_3.png__04b39f6b__008_7_3.png,30.3639018103
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_4.png__7c214878__008_7_4.png,35.5716501779
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_5.png__9bba533b__008_7_5.png,10.1087167869
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_6.png__6951b190__008_7_6.png,0.2625532684
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_7.png__00ba0dc0__008_7_7.png,44.0706357301
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_8.png__d35d566f__008_7_8.png,9.5263723327
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Testing__Digital_Persona__Live__008_7_9.png__85ef108d__008_7_9.png,3.1145763689
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Training__Digital_Persona__Live__008_7_6.png__6c19956f__008_7_6.png,0.2625532684
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Training__Digital_Persona__Live__008_7_7.png__3b69500c__008_7_7.png,44.0706357301
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Training__Digital_Persona__Live__008_7_8.png__2dcacfdf__008_7_8.png,9.5263723327
genuine,Training__Digital_Persona__Live__008_7_1.png__cd6d7097__008_7_1.png,Training__Digital_Persona__Live__008_7_9.png__60542514__008_7_9.png,3.1145763689
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_0.png__950c7928__008_7_0.png,1.0613722940
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_1.png__5134bdf0__008_7_1.png,1.4312062206
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_2.png__99d013d7__008_7_2.png,291.9119366935
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_3.png__04b39f6b__008_7_3.png,4.4763817822
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_4.png__7c214878__008_7_4.png,1.9843142550
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_5.png__9bba533b__008_7_5.png,5.3338216164
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_6.png__6951b190__008_7_6.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_7.png__00ba0dc0__008_7_7.png,27.3077269800
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_8.png__d35d566f__008_7_8.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Testing__Digital_Persona__Live__008_7_9.png__85ef108d__008_7_9.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Training__Digital_Persona__Live__008_7_6.png__6c19956f__008_7_6.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Training__Digital_Persona__Live__008_7_7.png__3b69500c__008_7_7.png,27.3077269800
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Training__Digital_Persona__Live__008_7_8.png__2dcacfdf__008_7_8.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_2.png__9633c167__008_7_2.png,Training__Digital_Persona__Live__008_7_9.png__60542514__008_7_9.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_0.png__950c7928__008_7_0.png,18.6892314309
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_1.png__5134bdf0__008_7_1.png,30.3639018103
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_2.png__99d013d7__008_7_2.png,4.4763817822
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_3.png__04b39f6b__008_7_3.png,408.4964182018
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_4.png__7c214878__008_7_4.png,49.2963979523
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_5.png__9bba533b__008_7_5.png,5.5778734548
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_6.png__6951b190__008_7_6.png,5.8929284010
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_7.png__00ba0dc0__008_7_7.png,0.1289166415
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_8.png__d35d566f__008_7_8.png,0.0000000000
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Testing__Digital_Persona__Live__008_7_9.png__85ef108d__008_7_9.png,1.2387920933
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Training__Digital_Persona__Live__008_7_6.png__6c19956f__008_7_6.png,5.8929284010
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Training__Digital_Persona__Live__008_7_7.png__3b69500c__008_7_7.png,0.1289166415
genuine,Training__Digital_Persona__Live__008_7_3.png__b9324bbc__008_7_3.png,Training__Digital_Persona__Live__008_7_8.png__2dcacfdf__008_7_8.png,0.0000000000
