kind,probe,target,score
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_0.png__5733c8f8__014_7_0.png,373.5210741111
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_1.png__70c12e7f__014_7_1.png,30.6309670903
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_2.png__134ca9cc__014_7_2.png,27.8444314886
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_3.png__f7e1d76c__014_7_3.png,14.7511538703
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_4.png__c5230eb3__014_7_4.png,41.7757820625
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_5.png__48cd0042__014_7_5.png,15.0862023334
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_6.png__a48bcb34__014_7_6.png,4.6316074143
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_7.png__0cea90a5__014_7_7.png,38.6616955200
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_8.png__47d32d95__014_7_8.png,17.7803488878
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Testing__Digital_Persona__Live__014_7_9.png__68001ea2__014_7_9.png,74.8318553132
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Training__Digital_Persona__Live__014_7_6.png__18162e16__014_7_6.png,4.6316074143
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Training__Digital_Persona__Live__014_7_7.png__db820fef__014_7_7.png,38.6616955200
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Training__Digital_Persona__Live__014_7_8.png__30f3b11b__014_7_8.png,17.7803488878
genuine,Training__Digital_Persona__Live__014_7_0.png__d8c0b7c7__014_7_0.png,Training__Digital_Persona__Live__014_7_9.png__463d7367__014_7_9.png,74.8318553132
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_0.png__5733c8f8__014_7_0.png,29.5943003701
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_1.png__70c12e7f__014_7_1.png,361.8626259603
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_2.png__134ca9cc__014_7_2.png,5.6049624883
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_3.png__f7e1d76c__014_7_3.png,2.0967063329
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_4.png__c5230eb3__014_7_4.png,3.7071241492
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_5.png__48cd0042__014_7_5.png,0.0000000000
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_6.png__a48bcb34__014_7_6.png,6.0111199369
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_7.png__0cea90a5__014_7_7.png,11.5764298712
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_8.png__47d32d95__014_7_8.png,1.2242271596
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Testing__Digital_Persona__Live__014_7_9.png__68001ea2__014_7_9.png,26.1428967386
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Training__Digital_Persona__Live__014_7_6.png__18162e16__014_7_6.png,6.0111199369
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Training__Digital_Persona__Live__014_7_7.png__db820fef__014_7_7.png,11.5764298712
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Training__Digital_Persona__Live__014_7_8.png__30f3b11b__014_7_8.png,1.2242271596
genuine,Training__Digital_Persona__Live__014_7_1.png__38c84dd0__014_7_1.png,Training__Digital_Persona__Live__014_7_9.png__463d7367__014_7_9.png,26.1428967386
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_0.png__5733c8f8__014_7_0.png,27.8444314886
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_1.png__70c12e7f__014_7_1.png,4.4215965480
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_2.png__134ca9cc__014_7_2.png,420.1548663527
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_3.png__f7e1d76c__014_7_3.png,66.4128146353
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_4.png__c5230eb3__014_7_4.png,20.6171020719
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_5.png__48cd0042__014_7_5.png,9.1879015464
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_6.png__a48bcb34__014_7_6.png,5.1642949066
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_7.png__0cea90a5__014_7_7.png,2.5156028099
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_8.png__47d32d95__014_7_8.png,16.4050033820
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Testing__Digital_Persona__Live__014_7_9.png__68001ea2__014_7_9.png,70.3656879785
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Training__Digital_Persona__Live__014_7_6.png__18162e16__014_7_6.png,5.1642949066
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Training__Digital_Persona__Live__014_7_7.png__db820fef__014_7_7.png,2.5156028099
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Training__Digital_Persona__Live__014_7_8.png__30f3b11b__014_7_8.png,16.4050033820
genuine,Training__Digital_Persona__Live__014_7_2.png__97481e6c__014_7_2.png,Training__Digital_Persona__Live__014_7_9.png__463d7367__014_7_9.png,70.3656879785
