kind,probe,target,score
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_0.png__4ff1a66c__003_8_0.png,338.5457296586
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_1.png__9874480c__003_8_1.png,26.0518309458
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_2.png__83fd2ac5__003_8_2.png,79.2185354096
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_3.png__3e58e020__003_8_3.png,7.4356492090
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_4.png__382763c7__003_8_4.png,84.7170045482
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_5.png__ecaff6b1__003_8_5.png,60.2267836819
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_6.png__3824d78d__003_8_6.png,3.6869129445
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_7.png__75025f75__003_8_7.png,2.6351998846
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_8.png__5d8b3a30__003_8_8.png,40.8900806787
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Testing__Digital_Persona__Live__003_8_9.png__f9b9c394__003_8_9.png,42.1626202514
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Training__Digital_Persona__Live__003_8_6.png__4a0025bf__003_8_6.png,3.6869129445
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Training__Digital_Persona__Live__003_8_7.png__9acf544d__003_8_7.png,2.6351998846
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Training__Digital_Persona__Live__003_8_8.png__8e0cd198__003_8_8.png,40.8900806787
genuine,Training__Digital_Persona__Live__003_8_0.png__76543467__003_8_0.png,Training__Digital_Persona__Live__003_8_9.png__44c1c628__003_8_9.png,42.1626202514
genuine,Training__Digital_Persona__Live__003_8_1.png__9ec5d7ee__003_8_1.png,Testing__Digital_Persona__Live__003_8_0.png__4ff1a66c__003_8_0.png,25.5713876389
genuine,Training__Digital_Persona__Live__003_8_1.png__9ec5d7ee__003_8_1.png,Testing__Digital_Persona__Live__003_8_1.png__9874480c__003_8_1.png,245.2781444519
genuine,Training__Digital_Persona__Live__003_8_1.png__9ec5d7ee__003_8_1.png,Testing__Digital_Persona__Live__003_8_2.png__83fd2ac5__003_8_2.png,4.9759076903
